,Transported,CryoSleep,Age,VIP,,Transported',,VIP,Age,CryoSleep,B_0
8379,1,1,32,0,,"0,2441973641",FALSE,,,,
8380,1,1,1,0,,"0,007631167629",FALSE,,,,
8386,1,0,0,0,,0,FALSE,,,,
8387,1,1,18,0,,"0,1373610173",FALSE,,,,
8390,1,1,51,0,,"0,3891895491",TRUE,,,,
8391,1,0,21,0,,"0,1602545202",FALSE,,,,
8393,1,1,34,0,,"0,2594596994",FALSE,,,,
8394,1,1,13,0,,"0,09920517918",FALSE,,,,
8406,1,1,25,0,,"0,1907791907",FALSE,,,,
8407,1,1,27,0,,"0,206041526",FALSE,,,,
8408,1,1,17,0,,"0,1297298497",FALSE,,,,
8409,1,1,0,0,,0,FALSE,,,,
8412,1,1,17,0,,"0,1297298497",FALSE,,,,
8415,1,0,17,0,,"0,1297298497",FALSE,,,,
8416,1,1,16,0,,"0,1220986821",FALSE,,,,
8417,1,1,29,0,,"0,2213038612",FALSE,,,,
8422,1,1,15,0,,"0,1144675144",FALSE,,,,
8428,1,0,23,1,,"0,2202889778",FALSE,,,,
8429,1,1,20,0,,"0,1526233526",FALSE,,,,
8430,1,1,33,1,,"0,2966006541",FALSE,,,,
8434,1,1,19,0,,"0,144992185",FALSE,,,,
8435,1,1,32,0,,"0,2441973641",FALSE,,,,
8440,1,0,0,0,,0,FALSE,,,,
8441,1,1,29,0,,"0,2213038612",FALSE,,,,
8445,1,0,18,0,,"0,1373610173",FALSE,,,,
8446,1,0,30,0,,"0,2289350289",FALSE,,,,
8448,1,0,18,0,,"0,1373610173",FALSE,,,,
8449,1,0,27,0,,"0,206041526",FALSE,,,,
8450,1,1,58,0,,"0,4426077225",TRUE,,,,
8457,1,1,14,0,,"0,1068363468",FALSE,,,,
8458,1,1,43,0,,"0,3281402081",TRUE,,,,
8460,1,0,60,0,,"0,4578700578",TRUE,,,,
8463,1,1,21,0,,"0,1602545202",FALSE,,,,
8465,1,1,28,0,,"0,2136726936",FALSE,,,,
8466,1,1,30,0,,"0,2289350289",FALSE,,,,
8467,1,0,42,0,,"0,3205090404",TRUE,,,,
8468,1,1,25,0,,"0,1907791907",FALSE,,,,
8469,1,1,25,0,,"0,1907791907",FALSE,,,,
8472,1,1,41,0,,"0,3128778728",TRUE,,,,
8476,1,1,55,0,,"0,4197142196",TRUE,,,,
8483,1,1,22,0,,"0,1678856878",FALSE,,,,
8484,1,1,26,0,,"0,1984103584",FALSE,,,,
8485,1,1,25,0,,"0,1907791907",FALSE,,,,
8486,1,0,44,0,,"0,3357713757",TRUE,,,,
8489,1,1,23,0,,"0,1755168555",FALSE,,,,
8493,1,1,53,0,,"0,4044518844",TRUE,,,,
8494,1,1,0,1,,"0,04477212229",FALSE,,,,
8497,1,1,10,0,,"0,07631167629",FALSE,,,,
8498,1,1,2,0,,"0,01526233526",FALSE,,,,
8499,1,0,5,0,,"0,03815583815",FALSE,,,,
8502,1,0,22,0,,"0,1678856878",FALSE,,,,
8505,1,0,55,0,,"0,4197142196",TRUE,,,,
8510,1,0,9,0,,"0,06868050866",FALSE,,,,
8511,1,0,48,0,,"0,3662960462",TRUE,,,,
8513,1,1,27,0,,"0,206041526",FALSE,,,,
8514,1,1,3,0,,"0,02289350289",FALSE,,,,
8518,1,1,57,0,,"0,4349765549",TRUE,,,,
8521,1,0,43,0,,"0,3281402081",TRUE,,,,
8522,1,1,34,0,,"0,2594596994",FALSE,,,,
8523,1,0,21,0,,"0,1602545202",FALSE,,,,
8527,1,1,25,0,,"0,1907791907",FALSE,,,,
8530,1,1,44,0,,"0,3357713757",TRUE,,,,
8535,1,1,38,0,,"0,2899843699",FALSE,,,,
8537,1,0,26,0,,"0,1984103584",FALSE,,,,
8538,1,0,13,0,,"0,09920517918",FALSE,,,,
8539,1,0,64,0,,"0,4883947283",TRUE,,,,
8544,1,1,23,0,,"0,1755168555",FALSE,,,,
8545,1,1,55,0,,"0,4197142196",TRUE,,,,
8546,1,1,50,0,,"0,3815583815",TRUE,,,,
8551,1,1,41,0,,"0,3128778728",TRUE,,,,
8553,1,1,23,0,,"0,1755168555",FALSE,,,,
8560,1,1,19,0,,"0,144992185",FALSE,,,,
8561,1,1,56,0,,"0,4273453872",TRUE,,,,
8566,1,1,37,0,,"0,2823532023",FALSE,,,,
8569,1,1,19,0,,"0,144992185",FALSE,,,,
8570,1,1,39,0,,"0,2976155375",FALSE,,,,
8571,1,1,28,0,,"0,2136726936",FALSE,,,,
8573,1,1,1,0,,"0,007631167629",FALSE,,,,
8574,1,0,10,0,,"0,07631167629",FALSE,,,,
8575,1,0,12,0,,"0,09157401155",FALSE,,,,
8578,1,1,3,0,,"0,02289350289",FALSE,,,,
8579,1,1,30,1,,"0,2737071512",FALSE,,,,
8580,1,0,41,0,,"0,3128778728",TRUE,,,,
8583,1,1,36,0,,"0,2747220347",FALSE,,,,
8584,1,1,0,0,,0,FALSE,,,,
8589,1,1,41,0,,"0,3128778728",TRUE,,,,
8590,1,0,38,0,,"0,2899843699",FALSE,,,,
8594,1,0,54,0,,"0,412083052",TRUE,,,,
8595,1,0,32,0,,"0,2441973641",FALSE,,,,
8596,1,0,24,0,,"0,1831480231",FALSE,,,,
8598,1,1,26,0,,"0,1984103584",FALSE,,,,
8601,1,1,39,0,,"0,2976155375",FALSE,,,,
8603,1,0,35,0,,"0,267090867",FALSE,,,,
8606,1,0,43,0,,"0,3281402081",TRUE,,,,
8607,1,1,2,0,,"0,01526233526",FALSE,,,,
8610,1,0,21,0,,"0,1602545202",FALSE,,,,
8611,1,0,24,0,,"0,1831480231",FALSE,,,,
8615,1,1,44,0,,"0,3357713757",TRUE,,,,
8616,1,1,33,0,,"0,2518285318",FALSE,,,,
8617,1,0,40,0,,"0,3052467052",FALSE,,,,
8618,1,0,31,0,,"0,2365661965",FALSE,,,,
8620,1,1,44,0,,"0,3357713757",TRUE,,,,
8622,1,0,31,0,,"0,2365661965",FALSE,,,,
8624,1,1,33,0,,"0,2518285318",FALSE,,,,
8625,1,0,30,0,,"0,2289350289",FALSE,,,,
8627,1,1,22,0,,"0,1678856878",FALSE,,,,
8628,1,1,37,0,,"0,2823532023",FALSE,,,,
8629,1,1,15,0,,"0,1144675144",FALSE,,,,
8630,1,1,52,1,,"0,441592839",TRUE,,,,
8631,1,1,35,0,,"0,267090867",FALSE,,,,
8634,1,0,24,0,,"0,1831480231",FALSE,,,,
8635,1,0,31,0,,"0,2365661965",FALSE,,,,
8636,1,1,43,0,,"0,3281402081",TRUE,,,,
8638,1,0,51,0,,"0,3891895491",TRUE,,,,
8640,1,1,20,0,,"0,1526233526",FALSE,,,,
8641,1,0,22,0,,"0,1678856878",FALSE,,,,
8643,1,1,50,0,,"0,3815583815",TRUE,,,,
8648,1,1,11,0,,"0,08394284392",FALSE,,,,
8649,1,1,1,0,,"0,007631167629",FALSE,,,,
8650,1,1,0,0,,0,FALSE,,,,
8652,1,0,36,1,,"0,3194941569",TRUE,,,,
8653,1,1,2,0,,"0,01526233526",FALSE,,,,
8654,1,0,0,0,,0,FALSE,,,,
8656,1,0,41,0,,"0,3128778728",TRUE,,,,
8658,1,0,30,0,,"0,2289350289",FALSE,,,,
8662,1,0,62,0,,"0,473132393",TRUE,,,,
8663,1,1,13,0,,"0,09920517918",FALSE,,,,
8664,1,1,32,0,,"0,2441973641",FALSE,,,,
8666,1,0,38,1,,"0,3347564922",TRUE,,,,
8667,1,0,29,0,,"0,2213038612",FALSE,,,,
8668,1,1,25,0,,"0,1907791907",FALSE,,,,
8669,1,0,26,0,,"0,1984103584",FALSE,,,,
8670,1,1,19,0,,"0,144992185",FALSE,,,,
8671,1,1,16,0,,"0,1220986821",FALSE,,,,
8673,1,1,28,0,,"0,2136726936",FALSE,,,,
8675,1,1,44,0,,"0,3357713757",TRUE,,,,
8677,1,1,30,0,,"0,2289350289",FALSE,,,,
8678,1,1,21,0,,"0,1602545202",FALSE,,,,
8679,1,1,20,0,,"0,1526233526",FALSE,,,,
8680,1,1,31,0,,"0,2365661965",FALSE,,,,
8681,1,1,33,0,,"0,2518285318",FALSE,,,,
8682,1,0,26,0,,"0,1984103584",FALSE,,,,
8684,1,1,23,0,,"0,1755168555",FALSE,,,,
8685,1,0,0,0,,0,FALSE,,,,
8687,1,1,30,0,,"0,2289350289",FALSE,,,,
8690,1,0,26,0,,"0,1984103584",FALSE,,,,
8692,1,0,44,0,,"0,3357713757",TRUE,,,,
0,0,0,39,0,,"0,2976155375",FALSE,,,,
2,0,0,58,1,,"0,4873798448",TRUE,,,,
3,0,0,33,0,,"0,2518285318",FALSE,,,,
13,0,0,48,0,,"0,3662960462",TRUE,,,,
15,0,0,31,0,,"0,2365661965",FALSE,,,,
16,0,0,27,0,,"0,206041526",FALSE,,,,
17,0,0,24,0,,"0,1831480231",FALSE,,,,
20,0,0,14,0,,"0,1068363468",FALSE,,,,
21,0,1,1,0,,"0,007631167629",FALSE,,,,
22,0,1,49,0,,"0,3739272138",TRUE,,,,
23,0,1,29,0,,"0,2213038612",FALSE,,,,
25,0,1,1,0,,"0,007631167629",FALSE,,,,
26,0,0,7,0,,"0,0534181734",FALSE,,,,
27,0,0,21,0,,"0,1602545202",FALSE,,,,
29,0,0,15,0,,"0,1144675144",FALSE,,,,
30,0,0,34,0,,"0,2594596994",FALSE,,,,
31,0,0,43,0,,"0,3281402081",TRUE,,,,
32,0,0,32,0,,"0,2441973641",FALSE,,,,
37,0,0,23,0,,"0,1755168555",FALSE,,,,
38,0,0,15,1,,"0,1592396367",FALSE,,,,
39,0,0,20,0,,"0,1526233526",FALSE,,,,
40,0,1,30,0,,"0,2289350289",FALSE,,,,
42,0,0,45,0,,"0,3434025433",TRUE,,,,
43,0,1,55,0,,"0,4197142196",TRUE,,,,
46,0,0,21,0,,"0,1602545202",FALSE,,,,
48,0,0,35,0,,"0,267090867",FALSE,,,,
49,0,0,56,0,,"0,4273453872",TRUE,,,,
50,0,0,27,0,,"0,206041526",FALSE,,,,
55,0,1,36,0,,"0,2747220347",FALSE,,,,
56,0,0,22,0,,"0,1678856878",FALSE,,,,
57,0,0,62,0,,"0,473132393",TRUE,,,,
60,0,0,62,0,,"0,473132393",TRUE,,,,
63,0,0,21,0,,"0,1602545202",FALSE,,,,
64,0,0,27,0,,"0,206041526",FALSE,,,,
66,0,0,19,0,,"0,144992185",FALSE,,,,
67,0,0,17,0,,"0,1297298497",FALSE,,,,
68,0,0,14,0,,"0,1068363468",FALSE,,,,
69,0,0,37,0,,"0,2823532023",FALSE,,,,
73,0,0,38,0,,"0,2899843699",FALSE,,,,
74,0,1,13,0,,"0,09920517918",FALSE,,,,
75,0,0,42,0,,"0,3205090404",TRUE,,,,
80,0,0,43,0,,"0,3281402081",TRUE,,,,
84,0,0,27,0,,"0,206041526",FALSE,,,,
85,0,0,19,0,,"0,144992185",FALSE,,,,
88,0,0,54,0,,"0,412083052",TRUE,,,,
89,0,0,26,0,,"0,1984103584",FALSE,,,,
91,0,0,23,0,,"0,1755168555",FALSE,,,,
94,0,0,18,0,,"0,1373610173",FALSE,,,,
97,0,1,6,0,,"0,04578700578",FALSE,,,,
98,0,1,27,0,,"0,206041526",FALSE,,,,
99,0,0,21,0,,"0,1602545202",FALSE,,,,
100,0,1,23,0,,"0,1755168555",FALSE,,,,
101,0,0,31,0,,"0,2365661965",FALSE,,,,
103,0,0,32,0,,"0,2441973641",FALSE,,,,
104,0,1,40,0,,"0,3052467052",FALSE,,,,
110,0,0,27,0,,"0,206041526",FALSE,,,,
113,0,0,39,0,,"0,2976155375",FALSE,,,,
116,0,0,29,0,,"0,2213038612",FALSE,,,,
117,0,0,18,0,,"0,1373610173",FALSE,,,,
119,0,0,35,0,,"0,267090867",FALSE,,,,
120,0,0,61,1,,"0,5102733477",TRUE,,,,
121,0,0,45,0,,"0,3434025433",TRUE,,,,
124,0,0,36,0,,"0,2747220347",FALSE,,,,
126,0,0,47,0,,"0,3586648786",TRUE,,,,
128,0,0,34,0,,"0,2594596994",FALSE,,,,
131,0,0,26,0,,"0,1984103584",FALSE,,,,
132,0,0,31,0,,"0,2365661965",FALSE,,,,
134,0,0,56,0,,"0,4273453872",TRUE,,,,
136,0,0,42,0,,"0,3205090404",TRUE,,,,
138,0,1,38,0,,"0,2899843699",FALSE,,,,
139,0,0,41,0,,"0,3128778728",TRUE,,,,
140,0,0,22,0,,"0,1678856878",FALSE,,,,
144,0,1,17,0,,"0,1297298497",FALSE,,,,
147,0,0,27,0,,"0,206041526",FALSE,,,,
148,0,1,31,0,,"0,2365661965",FALSE,,,,
149,0,0,24,0,,"0,1831480231",FALSE,,,,
153,0,0,21,0,,"0,1602545202",FALSE,,,,
154,0,0,38,0,,"0,2899843699",FALSE,,,,
155,0,0,38,0,,"0,2899843699",FALSE,,,,
157,0,0,0,0,,0,FALSE,,,,
159,0,0,20,0,,"0,1526233526",FALSE,,,,
162,0,0,25,0,,"0,1907791907",FALSE,,,,
164,0,0,49,0,,"0,3739272138",TRUE,,,,
165,0,1,11,0,,"0,08394284392",FALSE,,,,
167,0,0,8,0,,"0,06104934103",FALSE,,,,
168,0,0,39,0,,"0,2976155375",FALSE,,,,
170,0,0,23,0,,"0,1755168555",FALSE,,,,
173,0,0,25,0,,"0,1907791907",FALSE,,,,
174,0,0,36,0,,"0,2747220347",FALSE,,,,
176,0,1,18,0,,"0,1373610173",FALSE,,,,
183,0,0,29,0,,"0,2213038612",FALSE,,,,
185,0,1,19,0,,"0,144992185",FALSE,,,,
189,0,0,17,0,,"0,1297298497",FALSE,,,,
190,0,0,13,0,,"0,09920517918",FALSE,,,,
191,0,0,35,0,,"0,267090867",FALSE,,,,
192,0,0,21,0,,"0,1602545202",FALSE,,,,
193,0,0,21,0,,"0,1602545202",FALSE,,,,
194,0,0,38,0,,"0,2899843699",FALSE,,,,
198,0,1,13,0,,"0,09920517918",FALSE,,,,
199,0,0,25,0,,"0,1907791907",FALSE,,,,
200,0,0,16,0,,"0,1220986821",FALSE,,,,
201,0,0,1,0,,"0,007631167629",FALSE,,,,
203,0,0,21,0,,"0,1602545202",FALSE,,,,
204,0,0,23,0,,"0,1755168555",FALSE,,,,
205,0,0,33,0,,"0,2518285318",FALSE,,,,
207,0,0,41,0,,"0,3128778728",TRUE,,,,
208,0,0,16,0,,"0,1220986821",FALSE,,,,
209,0,1,42,0,,"0,3205090404",TRUE,,,,
210,0,0,20,0,,"0,1526233526",FALSE,,,,
213,0,0,21,0,,"0,1602545202",FALSE,,,,
214,0,0,32,1,,"0,2889694864",FALSE,,,,
216,0,0,24,0,,"0,1831480231",FALSE,,,,
217,0,0,30,0,,"0,2289350289",FALSE,,,,
218,0,1,27,0,,"0,206041526",FALSE,,,,
219,0,0,32,0,,"0,2441973641",FALSE,,,,
220,0,0,43,0,,"0,3281402081",TRUE,,,,
222,0,0,37,0,,"0,2823532023",FALSE,,,,
224,0,1,33,0,,"0,2518285318",FALSE,,,,
225,0,0,18,0,,"0,1373610173",FALSE,,,,
226,0,1,21,0,,"0,1602545202",FALSE,,,,
230,0,0,33,0,,"0,2518285318",FALSE,,,,
231,0,0,21,0,,"0,1602545202",FALSE,,,,
232,0,0,33,0,,"0,2518285318",FALSE,,,,
233,0,1,47,0,,"0,3586648786",TRUE,,,,
235,0,0,30,0,,"0,2289350289",FALSE,,,,
236,0,0,29,0,,"0,2213038612",FALSE,,,,
239,0,0,21,0,,"0,1602545202",FALSE,,,,
241,0,0,22,0,,"0,1678856878",FALSE,,,,
242,0,0,26,0,,"0,1984103584",FALSE,,,,
243,0,0,26,0,,"0,1984103584",FALSE,,,,
246,0,0,13,0,,"0,09920517918",FALSE,,,,
248,0,0,63,0,,"0,4807635606",TRUE,,,,
251,0,0,35,0,,"0,267090867",FALSE,,,,
252,0,0,45,0,,"0,3434025433",TRUE,,,,
259,0,0,57,0,,"0,4349765549",TRUE,,,,
261,0,0,28,0,,"0,2136726936",FALSE,,,,
262,0,0,19,0,,"0,144992185",FALSE,,,,
272,0,1,16,0,,"0,1220986821",FALSE,,,,
273,0,0,23,0,,"0,1755168555",FALSE,,,,
275,0,0,28,0,,"0,2136726936",FALSE,,,,
276,0,0,23,0,,"0,1755168555",FALSE,,,,
277,0,0,23,0,,"0,1755168555",FALSE,,,,
279,0,0,18,0,,"0,1373610173",FALSE,,,,
280,0,0,67,0,,"0,5112882312",TRUE,,,,
285,0,0,26,0,,"0,1984103584",FALSE,,,,
289,0,0,18,0,,"0,1373610173",FALSE,,,,
290,0,0,21,0,,"0,1602545202",FALSE,,,,
291,0,0,59,1,,"0,4950110124",TRUE,,,,
292,0,1,13,0,,"0,09920517918",FALSE,,,,
293,0,1,43,0,,"0,3281402081",TRUE,,,,
294,0,1,29,0,,"0,2213038612",FALSE,,,,
298,0,0,33,0,,"0,2518285318",FALSE,,,,
299,0,0,25,0,,"0,1907791907",FALSE,,,,
301,0,0,29,0,,"0,2213038612",FALSE,,,,
302,0,0,44,0,,"0,3357713757",TRUE,,,,
308,0,1,5,0,,"0,03815583815",FALSE,,,,
309,0,0,31,0,,"0,2365661965",FALSE,,,,
310,0,1,30,0,,"0,2289350289",FALSE,,,,
312,0,0,27,0,,"0,206041526",FALSE,,,,
316,0,0,23,0,,"0,1755168555",FALSE,,,,
319,0,0,41,0,,"0,3128778728",TRUE,,,,
322,0,0,26,0,,"0,1984103584",FALSE,,,,
323,0,0,15,0,,"0,1144675144",FALSE,,,,
325,0,0,27,0,,"0,206041526",FALSE,,,,
326,0,0,26,0,,"0,1984103584",FALSE,,,,
329,0,0,30,0,,"0,2289350289",FALSE,,,,
331,0,0,24,0,,"0,1831480231",FALSE,,,,
332,0,1,41,0,,"0,3128778728",TRUE,,,,
333,0,0,20,0,,"0,1526233526",FALSE,,,,
335,0,0,63,0,,"0,4807635606",TRUE,,,,
336,0,0,18,0,,"0,1373610173",FALSE,,,,
338,0,0,79,0,,"0,6028622427",TRUE,,,,
341,0,0,33,0,,"0,2518285318",FALSE,,,,
347,0,0,23,0,,"0,1755168555",FALSE,,,,
348,0,0,28,0,,"0,2136726936",FALSE,,,,
349,0,1,34,0,,"0,2594596994",FALSE,,,,
352,0,0,23,0,,"0,1755168555",FALSE,,,,
353,0,1,49,0,,"0,3739272138",TRUE,,,,
354,0,1,14,0,,"0,1068363468",FALSE,,,,
355,0,0,18,0,,"0,1373610173",FALSE,,,,
357,0,0,48,0,,"0,3662960462",TRUE,,,,
358,0,0,31,1,,"0,2813383188",FALSE,,,,
359,0,0,61,0,,"0,4655012254",TRUE,,,,
362,0,0,22,0,,"0,1678856878",FALSE,,,,
363,0,0,30,1,,"0,2737071512",FALSE,,,,
364,0,0,30,0,,"0,2289350289",FALSE,,,,
367,0,0,17,0,,"0,1297298497",FALSE,,,,
368,0,0,23,0,,"0,1755168555",FALSE,,,,
369,0,0,20,0,,"0,1526233526",FALSE,,,,
370,0,1,39,0,,"0,2976155375",FALSE,,,,
371,0,0,35,0,,"0,267090867",FALSE,,,,
372,0,0,31,0,,"0,2365661965",FALSE,,,,
373,0,0,21,0,,"0,1602545202",FALSE,,,,
374,0,0,16,0,,"0,1220986821",FALSE,,,,
376,0,0,18,0,,"0,1373610173",FALSE,,,,
377,0,1,42,0,,"0,3205090404",TRUE,,,,
379,0,0,22,0,,"0,1678856878",FALSE,,,,
382,0,0,37,0,,"0,2823532023",FALSE,,,,
391,0,0,17,0,,"0,1297298497",FALSE,,,,
393,0,0,47,0,,"0,3586648786",TRUE,,,,
397,0,0,56,0,,"0,4273453872",TRUE,,,,
398,0,0,39,0,,"0,2976155375",FALSE,,,,
399,0,0,40,0,,"0,3052467052",FALSE,,,,
401,0,0,34,0,,"0,2594596994",FALSE,,,,
402,0,0,32,0,,"0,2441973641",FALSE,,,,
403,0,0,35,0,,"0,267090867",FALSE,,,,
404,0,0,32,1,,"0,2889694864",FALSE,,,,
405,0,0,26,1,,"0,2431824807",FALSE,,,,
406,0,0,25,0,,"0,1907791907",FALSE,,,,
407,0,0,26,0,,"0,1984103584",FALSE,,,,
410,0,0,24,0,,"0,1831480231",FALSE,,,,
420,0,0,55,0,,"0,4197142196",TRUE,,,,
422,0,1,6,0,,"0,04578700578",FALSE,,,,
423,0,0,7,0,,"0,0534181734",FALSE,,,,
425,0,0,15,0,,"0,1144675144",FALSE,,,,
430,0,1,50,0,,"0,3815583815",TRUE,,,,
431,0,0,34,0,,"0,2594596994",FALSE,,,,
432,0,0,14,0,,"0,1068363468",FALSE,,,,
433,0,0,19,0,,"0,144992185",FALSE,,,,
435,0,0,36,0,,"0,2747220347",FALSE,,,,
436,0,1,34,0,,"0,2594596994",FALSE,,,,
439,0,0,16,0,,"0,1220986821",FALSE,,,,
441,0,0,37,0,,"0,2823532023",FALSE,,,,
443,0,0,36,0,,"0,2747220347",FALSE,,,,
444,0,0,27,0,,"0,206041526",FALSE,,,,
447,0,0,22,0,,"0,1678856878",FALSE,,,,
448,0,0,27,0,,"0,206041526",FALSE,,,,
450,0,0,27,0,,"0,206041526",FALSE,,,,
451,0,0,28,0,,"0,2136726936",FALSE,,,,
452,0,0,21,0,,"0,1602545202",FALSE,,,,
453,0,1,39,0,,"0,2976155375",FALSE,,,,
454,0,1,28,0,,"0,2136726936",FALSE,,,,
459,0,0,21,0,,"0,1602545202",FALSE,,,,
461,0,0,42,0,,"0,3205090404",TRUE,,,,
462,0,0,22,0,,"0,1678856878",FALSE,,,,
464,0,0,43,0,,"0,3281402081",TRUE,,,,
465,0,0,42,0,,"0,3205090404",TRUE,,,,
469,0,0,64,0,,"0,4883947283",TRUE,,,,
479,0,0,55,0,,"0,4197142196",TRUE,,,,
480,0,0,27,0,,"0,206041526",FALSE,,,,
483,0,0,55,0,,"0,4197142196",TRUE,,,,
485,0,0,42,0,,"0,3205090404",TRUE,,,,
488,0,0,27,0,,"0,206041526",FALSE,,,,
490,0,0,46,0,,"0,3510337109",TRUE,,,,
491,0,1,26,0,,"0,1984103584",FALSE,,,,
492,0,1,1,0,,"0,007631167629",FALSE,,,,
494,0,0,33,0,,"0,2518285318",FALSE,,,,
495,0,0,34,0,,"0,2594596994",FALSE,,,,
496,0,0,49,0,,"0,3739272138",TRUE,,,,
497,0,0,22,0,,"0,1678856878",FALSE,,,,
503,0,0,38,0,,"0,2899843699",FALSE,,,,
505,0,0,17,0,,"0,1297298497",FALSE,,,,
506,0,0,26,0,,"0,1984103584",FALSE,,,,
507,0,0,23,0,,"0,1755168555",FALSE,,,,
508,0,0,24,0,,"0,1831480231",FALSE,,,,
509,0,0,23,0,,"0,1755168555",FALSE,,,,
514,0,0,42,0,,"0,3205090404",TRUE,,,,
519,0,0,33,0,,"0,2518285318",FALSE,,,,
521,0,0,21,0,,"0,1602545202",FALSE,,,,
522,0,0,4,0,,"0,03052467052",FALSE,,,,
525,0,0,22,0,,"0,1678856878",FALSE,,,,
526,0,0,33,0,,"0,2518285318",FALSE,,,,
529,0,0,28,0,,"0,2136726936",FALSE,,,,
530,0,0,31,0,,"0,2365661965",FALSE,,,,
533,0,1,33,0,,"0,2518285318",FALSE,,,,
538,0,1,19,0,,"0,144992185",FALSE,,,,
542,0,0,55,0,,"0,4197142196",TRUE,,,,
544,0,0,19,0,,"0,144992185",FALSE,,,,
545,0,0,27,0,,"0,206041526",FALSE,,,,
547,0,0,21,0,,"0,1602545202",FALSE,,,,
548,0,0,65,0,,"0,4960258959",TRUE,,,,
550,0,0,50,0,,"0,3815583815",TRUE,,,,
552,0,0,22,0,,"0,1678856878",FALSE,,,,
559,0,0,23,0,,"0,1755168555",FALSE,,,,
561,0,0,18,0,,"0,1373610173",FALSE,,,,
562,0,1,20,0,,"0,1526233526",FALSE,,,,
563,0,0,23,0,,"0,1755168555",FALSE,,,,
564,0,0,48,0,,"0,3662960462",TRUE,,,,
565,0,1,19,0,,"0,144992185",FALSE,,,,
566,0,0,27,1,,"0,2508136483",FALSE,,,,
567,0,0,9,0,,"0,06868050866",FALSE,,,,
568,0,0,24,0,,"0,1831480231",FALSE,,,,
571,0,1,21,0,,"0,1602545202",FALSE,,,,
572,0,1,19,0,,"0,144992185",FALSE,,,,
575,0,0,26,0,,"0,1984103584",FALSE,,,,
579,0,0,25,0,,"0,1907791907",FALSE,,,,
581,0,0,21,0,,"0,1602545202",FALSE,,,,
582,0,0,37,1,,"0,3271253246",TRUE,,,,
583,0,0,44,0,,"0,3357713757",TRUE,,,,
584,0,0,43,0,,"0,3281402081",TRUE,,,,
586,0,0,33,0,,"0,2518285318",FALSE,,,,
587,0,0,24,0,,"0,1831480231",FALSE,,,,
591,0,1,58,0,,"0,4426077225",TRUE,,,,
595,0,0,21,0,,"0,1602545202",FALSE,,,,
600,0,0,38,0,,"0,2899843699",FALSE,,,,
603,0,0,31,1,,"0,2813383188",FALSE,,,,
604,0,0,39,0,,"0,2976155375",FALSE,,,,
606,0,0,37,0,,"0,2823532023",FALSE,,,,
607,0,0,13,0,,"0,09920517918",FALSE,,,,
608,0,0,21,0,,"0,1602545202",FALSE,,,,
609,0,0,20,0,,"0,1526233526",FALSE,,,,
612,0,0,36,0,,"0,2747220347",FALSE,,,,
615,0,0,79,0,,"0,6028622427",TRUE,,,,
620,0,0,20,0,,"0,1526233526",FALSE,,,,
624,0,0,33,0,,"0,2518285318",FALSE,,,,
628,0,0,32,0,,"0,2441973641",FALSE,,,,
630,0,0,38,0,,"0,2899843699",FALSE,,,,
631,0,0,21,0,,"0,1602545202",FALSE,,,,
633,0,1,15,0,,"0,1144675144",FALSE,,,,
634,0,0,44,0,,"0,3357713757",TRUE,,,,
636,0,0,36,0,,"0,2747220347",FALSE,,,,
638,0,0,15,0,,"0,1144675144",FALSE,,,,
639,0,0,45,0,,"0,3434025433",TRUE,,,,
640,0,0,26,0,,"0,1984103584",FALSE,,,,
642,0,0,25,0,,"0,1907791907",FALSE,,,,
643,0,1,46,0,,"0,3510337109",TRUE,,,,
644,0,1,15,0,,"0,1144675144",FALSE,,,,
645,0,1,37,0,,"0,2823532023",FALSE,,,,
646,0,0,20,1,,"0,1973954749",FALSE,,,,
647,0,1,45,0,,"0,3434025433",TRUE,,,,
648,0,1,7,0,,"0,0534181734",FALSE,,,,
649,0,1,5,1,,"0,08292796044",FALSE,,,,
651,0,0,30,0,,"0,2289350289",FALSE,,,,
655,0,0,41,0,,"0,3128778728",TRUE,,,,
657,0,0,29,1,,"0,2660759835",FALSE,,,,
658,0,0,19,0,,"0,144992185",FALSE,,,,
659,0,0,34,0,,"0,2594596994",FALSE,,,,
662,0,0,19,0,,"0,144992185",FALSE,,,,
663,0,0,21,0,,"0,1602545202",FALSE,,,,
666,0,0,34,0,,"0,2594596994",FALSE,,,,
670,0,0,24,0,,"0,1831480231",FALSE,,,,
672,0,0,24,0,,"0,1831480231",FALSE,,,,
680,0,0,23,0,,"0,1755168555",FALSE,,,,
681,0,1,20,0,,"0,1526233526",FALSE,,,,
683,0,0,26,0,,"0,1984103584",FALSE,,,,
685,0,0,1,0,,"0,007631167629",FALSE,,,,
687,0,1,2,0,,"0,01526233526",FALSE,,,,
688,0,1,25,0,,"0,1907791907",FALSE,,,,
692,0,0,21,0,,"0,1602545202",FALSE,,,,
693,0,0,19,0,,"0,144992185",FALSE,,,,
694,0,0,24,0,,"0,1831480231",FALSE,,,,
695,0,1,20,0,,"0,1526233526",FALSE,,,,
699,0,0,19,0,,"0,144992185",FALSE,,,,
700,0,0,23,0,,"0,1755168555",FALSE,,,,
701,0,0,62,0,,"0,473132393",TRUE,,,,
702,0,0,23,0,,"0,1755168555",FALSE,,,,
703,0,0,65,0,,"0,4960258959",TRUE,,,,
705,0,0,67,0,,"0,5112882312",TRUE,,,,
707,0,0,41,0,,"0,3128778728",TRUE,,,,
