,Transported,HomePlanet,CryoSleep,Age,VIP
5227,True,3.0,True,34.0,False
5228,True,1.0,True,18.0,False
5229,True,1.0,True,36.0,False
5230,True,0.0,True,27.0,False
5231,False,1.0,False,35.0,True
5232,True,0.0,False,52.0,False
5233,False,1.0,False,22.0,False
5234,True,1.0,False,34.0,False
5235,False,1.0,False,37.0,False
5236,False,1.0,False,22.0,False
5237,True,1.0,False,26.0,False
5238,False,1.0,False,14.0,False
5239,True,3.0,True,53.0,False
5240,False,1.0,False,17.0,False
5241,False,1.0,False,30.0,False
5242,False,0.0,False,65.0,False
5243,True,1.0,False,19.0,False
5244,False,0.0,False,36.0,True
5245,True,1.0,True,3.0,False
5246,True,1.0,False,6.0,False
5247,True,1.0,False,4.0,False
5248,True,1.0,False,21.0,False
5249,True,1.0,True,8.0,False
5250,True,0.0,True,35.0,False
5251,True,0.0,False,18.0,False
5252,False,,False,34.0,False
5253,True,0.0,True,45.0,False
5254,True,0.0,False,31.0,False
5255,True,1.0,False,14.0,False
5256,False,1.0,False,23.0,False
5257,True,0.0,True,61.0,False
5258,False,0.0,False,54.0,True
5259,True,0.0,True,28.0,False
5260,False,0.0,False,46.0,False
5261,True,1.0,False,32.0,False
5262,True,1.0,True,49.0,False
5263,True,1.0,True,20.0,False
5264,True,1.0,False,25.0,False
5265,True,1.0,False,19.0,False
5266,True,1.0,True,28.0,False
5267,True,1.0,False,68.0,False
5268,True,1.0,True,16.0,False
5269,False,3.0,True,19.0,False
5270,False,3.0,True,49.0,False
5271,False,3.0,False,15.0,False
5272,True,3.0,True,26.0,False
5273,False,3.0,False,22.0,False
5274,True,1.0,True,23.0,False
5275,False,1.0,False,31.0,False
5276,False,1.0,True,27.0,False
5277,True,1.0,True,28.0,False
5278,False,1.0,False,20.0,False
5279,False,1.0,False,43.0,False
5280,True,1.0,False,22.0,False
5281,True,0.0,True,27.0,False
5282,True,0.0,True,35.0,False
5283,True,0.0,True,37.0,False
5284,True,3.0,False,24.0,False
5285,False,3.0,False,18.0,False
5286,False,3.0,False,15.0,False
5287,False,3.0,False,28.0,False
5288,True,1.0,False,24.0,False
5289,True,3.0,True,39.0,False
5290,True,0.0,True,35.0,False
5291,True,0.0,False,52.0,False
5292,False,0.0,False,48.0,False
5293,False,0.0,False,27.0,False
5294,False,0.0,False,50.0,False
5295,False,1.0,False,24.0,False
5296,True,1.0,False,26.0,False
5297,False,1.0,False,24.0,False
5298,False,1.0,True,15.0,False
5299,False,1.0,False,42.0,False
5300,False,1.0,False,51.0,False
5301,True,1.0,False,43.0,False
5302,False,1.0,True,31.0,False
5303,True,1.0,True,14.0,False
5304,False,1.0,False,31.0,False
5305,True,0.0,False,33.0,False
5306,False,1.0,False,21.0,False
5307,False,1.0,False,13.0,False
5308,True,1.0,False,29.0,False
5309,False,0.0,False,22.0,False
5310,False,3.0,False,22.0,False
5311,True,1.0,True,18.0,False
5312,True,1.0,True,35.0,False
5313,True,1.0,True,20.0,False
5314,True,1.0,False,18.0,False
5315,True,1.0,True,66.0,False
5316,True,,True,33.0,False
5317,True,0.0,True,48.0,False
5318,False,0.0,False,38.0,False
5319,True,0.0,True,62.0,False
5320,False,1.0,True,19.0,False
5321,False,3.0,False,44.0,False
5322,False,3.0,False,25.0,False
5323,False,1.0,False,15.0,False
5324,True,1.0,False,20.0,False
5325,False,1.0,False,34.0,False
5326,False,3.0,False,23.0,False
5327,True,1.0,False,45.0,False
5328,True,1.0,True,39.0,False
5329,True,1.0,True,33.0,False
5330,False,1.0,False,14.0,False
5331,True,1.0,False,26.0,False
5332,True,1.0,True,47.0,False
5333,True,3.0,True,27.0,False
5334,True,1.0,True,28.0,False
5335,True,1.0,True,22.0,False
5336,True,1.0,True,17.0,False
5337,True,1.0,False,16.0,False
5338,True,1.0,False,9.0,False
5339,True,1.0,False,15.0,False
5340,True,0.0,False,33.0,False
5341,True,1.0,False,61.0,False
5342,False,1.0,False,19.0,False
5343,True,0.0,True,61.0,False
5344,True,1.0,False,42.0,False
5345,False,1.0,False,4.0,False
5346,True,1.0,False,12.0,False
5347,True,1.0,False,0.0,True
5348,True,1.0,True,19.0,False
5349,True,1.0,True,27.0,False
5350,True,1.0,False,29.0,False
5351,True,1.0,False,59.0,False
5352,True,1.0,True,20.0,False
5353,True,1.0,False,70.0,False
5354,False,1.0,True,3.0,False
5355,True,0.0,True,37.0,False
5356,False,0.0,False,58.0,False
5357,False,1.0,False,44.0,False
5358,False,3.0,True,24.0,False
5359,True,1.0,True,20.0,False
5360,True,1.0,False,24.0,False
5361,True,0.0,True,27.0,False
5362,False,1.0,False,28.0,False
5363,False,1.0,False,24.0,False
5364,True,3.0,True,29.0,False
5365,False,1.0,False,25.0,False
5366,False,1.0,False,20.0,False
5367,True,1.0,False,34.0,False
5368,False,1.0,False,28.0,False
5369,True,1.0,True,27.0,False
5370,False,1.0,True,23.0,False
5371,True,0.0,False,39.0,False
5372,True,0.0,False,35.0,False
5373,True,1.0,True,18.0,False
5374,True,1.0,True,20.0,False
5375,False,0.0,False,42.0,False
5376,False,0.0,False,32.0,False
5377,False,1.0,False,50.0,False
5378,True,1.0,False,23.0,False
5379,False,1.0,False,19.0,False
5380,False,1.0,False,29.0,False
5381,False,0.0,False,35.0,True
5382,False,1.0,False,18.0,False
5383,False,1.0,False,24.0,False
5384,True,1.0,False,23.0,False
5385,False,1.0,False,51.0,False
5386,False,1.0,False,42.0,False
5387,False,1.0,False,19.0,False
5388,False,1.0,True,23.0,False
5389,True,1.0,True,19.0,False
5390,False,1.0,False,22.0,False
5391,False,1.0,False,25.0,False
5392,False,1.0,False,31.0,False
5393,False,1.0,False,23.0,False
5394,True,1.0,True,22.0,False
5395,True,0.0,True,55.0,False
5396,False,1.0,False,40.0,False
5397,False,1.0,False,24.0,False
5398,True,1.0,False,25.0,False
5399,False,0.0,False,42.0,False
5400,True,1.0,True,33.0,False
5401,True,0.0,True,54.0,False
5402,True,0.0,True,22.0,False
5403,True,0.0,True,22.0,False
5404,True,0.0,True,19.0,False
5405,True,1.0,False,47.0,False
5406,False,3.0,False,23.0,False
5407,True,0.0,True,61.0,False
5408,False,1.0,False,21.0,False
5409,False,1.0,True,46.0,True
5410,False,1.0,False,36.0,False
5411,True,1.0,False,15.0,False
5412,True,0.0,False,33.0,False
5413,True,0.0,True,35.0,False
5414,True,0.0,True,21.0,False
5415,False,1.0,False,21.0,False
5416,True,1.0,False,43.0,False
5417,False,1.0,False,34.0,False
5418,False,1.0,False,47.0,False
5419,True,3.0,False,27.0,False
5420,False,0.0,False,46.0,False
5421,True,1.0,False,46.0,False
5422,False,0.0,False,40.0,False
5423,True,0.0,True,59.0,False
5424,False,0.0,False,45.0,False
5425,True,1.0,False,19.0,False
5426,False,3.0,False,32.0,False
5427,True,,True,39.0,False
5428,False,1.0,False,40.0,False
5429,True,3.0,False,44.0,False
5430,False,1.0,True,26.0,False
5431,False,1.0,False,22.0,False
5432,False,1.0,False,2.0,False
5433,False,1.0,False,18.0,False
5434,False,1.0,False,53.0,False
5435,False,1.0,False,22.0,False
5436,True,1.0,False,46.0,False
5437,True,1.0,True,28.0,False
5438,True,,False,31.0,False
5439,False,0.0,False,36.0,False
5440,True,0.0,False,46.0,False
5441,True,1.0,True,0.0,False
5442,True,1.0,False,3.0,False
5443,True,1.0,True,12.0,False
5444,True,1.0,True,2.0,False
5445,True,1.0,True,41.0,False
5446,True,1.0,True,11.0,False
5447,True,1.0,True,41.0,False
5448,False,3.0,False,17.0,False
5449,True,3.0,True,21.0,False
5450,True,3.0,True,21.0,False
5451,True,3.0,False,27.0,False
5452,True,3.0,True,54.0,False
5453,False,3.0,False,15.0,False
5454,True,3.0,True,39.0,False
5455,True,1.0,False,31.0,False
5456,True,3.0,True,28.0,False
5457,False,1.0,False,21.0,False
5458,True,0.0,True,29.0,False
5459,True,1.0,True,45.0,False
5460,False,0.0,False,44.0,False
5461,True,1.0,True,12.0,False
5462,True,1.0,True,18.0,False
5463,True,1.0,True,20.0,False
5464,True,0.0,False,43.0,False
5465,True,,True,46.0,False
5466,True,1.0,False,53.0,False
5467,False,1.0,False,21.0,False
5468,False,1.0,False,23.0,False
5469,False,1.0,False,9.0,False
5470,False,1.0,False,19.0,False
5471,True,1.0,True,52.0,False
5472,True,0.0,True,31.0,False
5473,False,1.0,False,62.0,False
5474,True,0.0,True,27.0,False
5475,False,1.0,True,23.0,False
5476,True,0.0,True,28.0,False
5477,True,0.0,True,27.0,False
5478,True,1.0,True,58.0,False
5479,True,1.0,False,24.0,True
5480,False,3.0,False,27.0,True
5481,False,1.0,False,33.0,False
5482,True,1.0,False,28.0,False
5483,False,1.0,False,39.0,False
5484,False,1.0,False,27.0,False
5485,True,1.0,False,36.0,False
5486,True,1.0,True,64.0,False
5487,True,1.0,False,41.0,False
5488,True,0.0,True,27.0,False
5489,True,0.0,True,27.0,False
5490,False,0.0,False,27.0,False
5491,True,1.0,False,22.0,False
5492,True,1.0,False,23.0,False
5493,False,3.0,False,40.0,False
5494,True,3.0,True,2.0,False
5495,True,3.0,False,0.0,False
5496,True,1.0,False,27.0,False
5497,True,1.0,False,0.0,False
5498,False,1.0,False,17.0,False
5499,False,1.0,False,45.0,False
5500,False,1.0,False,62.0,False
5501,True,1.0,True,14.0,False
5502,True,1.0,False,24.0,False
5503,True,1.0,True,51.0,False
5504,False,1.0,False,49.0,False
5505,True,3.0,False,52.0,False
5506,True,3.0,True,35.0,False
5507,True,3.0,True,22.0,False
5508,False,1.0,False,17.0,False
5509,True,0.0,True,47.0,False
5510,True,3.0,True,25.0,False
5511,True,1.0,True,11.0,False
5512,False,1.0,False,17.0,False
5513,True,1.0,False,41.0,True
5514,True,1.0,False,55.0,False
5515,True,1.0,False,29.0,False
5516,False,1.0,False,19.0,False
5517,True,1.0,True,23.0,False
5518,False,1.0,False,32.0,False
5519,False,1.0,False,27.0,False
5520,True,1.0,False,25.0,False
5521,False,3.0,False,24.0,False
5522,False,3.0,True,30.0,False
5523,True,1.0,False,50.0,False
5524,False,1.0,False,51.0,False
5525,False,3.0,False,27.0,False
5526,False,3.0,False,35.0,False
5527,False,1.0,False,48.0,False
5528,True,1.0,True,27.0,False
5529,True,1.0,True,19.0,False
5530,True,1.0,True,18.0,False
5531,True,0.0,True,25.0,False
5532,True,1.0,True,41.0,False
5533,True,3.0,True,62.0,False
5534,True,3.0,True,30.0,False
5535,True,3.0,True,6.0,True
5536,False,1.0,False,15.0,False
5537,False,3.0,False,34.0,False
5538,False,1.0,False,34.0,False
5539,True,1.0,False,23.0,False
5540,False,1.0,False,51.0,False
5541,True,1.0,True,63.0,False
5542,True,1.0,False,42.0,False
5543,True,1.0,False,19.0,False
5544,True,1.0,True,5.0,False
5545,True,1.0,True,2.0,False
5546,True,1.0,True,15.0,False
5547,False,0.0,False,36.0,False
5548,False,1.0,False,32.0,False
5549,True,1.0,False,19.0,False
5550,True,0.0,False,26.0,False
5551,False,1.0,False,33.0,False
5552,True,1.0,True,38.0,False
5553,False,1.0,False,22.0,False
5554,False,1.0,False,32.0,False
5555,True,3.0,True,30.0,False
5556,False,1.0,False,51.0,False
5557,False,0.0,False,29.0,False
5558,True,0.0,False,16.0,False
5559,False,0.0,False,32.0,False
5560,False,0.0,False,24.0,False
5561,False,0.0,False,23.0,False
5562,True,0.0,True,46.0,False
5563,False,0.0,True,49.0,False
5564,True,0.0,True,17.0,False
5565,False,0.0,False,35.0,False
5566,False,0.0,False,43.0,False
5567,True,1.0,False,20.0,False
5568,True,0.0,True,24.0,False
5569,False,0.0,False,28.0,False
5570,True,0.0,True,19.0,False
5571,False,0.0,False,39.0,False
5572,False,3.0,False,34.0,False
5573,True,1.0,False,29.0,False
5574,True,1.0,False,14.0,False
5575,True,1.0,True,27.0,False
5576,False,,False,30.0,False
5577,True,1.0,False,27.0,False
5578,True,1.0,True,32.0,False
5579,True,1.0,True,7.0,False
5580,True,1.0,True,34.0,False
5581,True,1.0,False,47.0,False
5582,False,3.0,False,19.0,False
5583,True,0.0,True,52.0,False
5584,False,3.0,False,19.0,False
5585,True,3.0,True,18.0,False
5586,False,1.0,False,32.0,False
5587,False,1.0,False,21.0,False
5588,True,3.0,True,22.0,False
5589,False,3.0,False,13.0,False
5590,False,3.0,False,25.0,False
5591,False,3.0,False,33.0,False
5592,False,3.0,False,27.0,False
5593,False,1.0,False,21.0,True
5594,True,0.0,True,17.0,False
5595,True,0.0,True,15.0,False
5596,False,0.0,False,58.0,True
5597,False,0.0,False,29.0,False
5598,True,0.0,True,34.0,False
5599,True,0.0,False,28.0,False
5600,True,0.0,False,29.0,False
5601,True,0.0,True,25.0,False
5602,False,3.0,False,23.0,False
5603,True,1.0,False,22.0,False
5604,True,1.0,True,38.0,False
5605,True,1.0,False,38.0,False
5606,False,1.0,False,0.0,False
5607,False,1.0,False,27.0,False
5608,True,1.0,True,0.0,False
5609,False,1.0,False,37.0,False
5610,True,1.0,False,2.0,False
5611,True,0.0,True,40.0,False
5612,False,3.0,False,47.0,False
5613,True,1.0,False,34.0,False
5614,False,3.0,False,43.0,False
5615,True,3.0,True,21.0,False
5616,True,0.0,True,43.0,False
5617,False,3.0,False,33.0,False
5618,True,0.0,False,28.0,False
5619,False,0.0,False,57.0,False
5620,True,0.0,False,27.0,False
5621,False,0.0,False,46.0,False
5622,True,0.0,False,19.0,False
5623,False,3.0,False,27.0,False
5624,True,,False,2.0,False
5625,True,3.0,False,0.0,False
5626,False,3.0,False,25.0,True
5627,True,3.0,True,47.0,False
5628,True,3.0,False,38.0,False
5629,False,3.0,False,24.0,False
5630,True,1.0,False,24.0,False
5631,True,0.0,True,25.0,False
5632,True,1.0,False,29.0,False
5633,False,3.0,False,44.0,False
5634,False,,False,20.0,False
5635,True,1.0,True,23.0,False
5636,True,0.0,False,26.0,False
5637,True,1.0,True,20.0,False
5638,True,3.0,True,27.0,False
5639,False,1.0,False,23.0,True
5640,True,1.0,True,33.0,False
5641,True,1.0,False,30.0,False
5642,True,1.0,False,32.0,False
5643,False,3.0,False,19.0,False
5644,False,3.0,False,41.0,False
5645,False,1.0,True,50.0,True
5646,False,1.0,False,36.0,False
5647,True,3.0,True,21.0,False
5648,False,0.0,False,45.0,True
5649,True,0.0,True,26.0,False
5650,True,1.0,True,44.0,False
5651,True,1.0,False,24.0,True
5652,True,1.0,True,15.0,False
5653,False,1.0,False,58.0,False
5654,False,1.0,False,13.0,False
5655,True,0.0,True,19.0,False
5656,True,0.0,False,25.0,False
5657,False,1.0,False,24.0,False
5658,False,1.0,False,20.0,False
5659,True,3.0,True,34.0,False
5660,True,3.0,True,13.0,False
5661,True,1.0,False,27.0,False
5662,False,1.0,True,39.0,False
5663,False,1.0,True,0.0,False
5664,False,1.0,False,10.0,False
5665,False,1.0,True,9.0,False
5666,False,1.0,False,34.0,False
5667,False,1.0,False,11.0,False
5668,False,1.0,True,0.0,False
5669,False,1.0,False,24.0,False
5670,True,1.0,True,16.0,False
5671,False,1.0,False,42.0,False
5672,True,3.0,False,41.0,False
5673,True,0.0,False,36.0,False
5674,False,0.0,False,27.0,False
5675,False,0.0,False,32.0,True
5676,True,0.0,False,11.0,False
5677,True,0.0,False,26.0,True
5678,True,0.0,False,28.0,False
5679,False,1.0,False,25.0,False
5680,True,1.0,False,5.0,False
5681,True,1.0,True,27.0,False
5682,True,1.0,False,13.0,False
5683,True,1.0,False,30.0,False
5684,True,1.0,True,15.0,False
5685,True,1.0,True,0.0,False
5686,True,1.0,False,49.0,False
5687,True,,False,52.0,False
5688,True,1.0,True,15.0,False
5689,False,,False,40.0,False
5690,True,1.0,True,0.0,False
5691,False,3.0,False,32.0,False
5692,True,3.0,True,15.0,False
5693,True,3.0,False,26.0,False
5694,False,3.0,True,31.0,False
5695,True,3.0,False,8.0,False
5696,True,1.0,False,18.0,False
5697,False,1.0,True,3.0,True
5698,True,0.0,False,44.0,False
5699,True,,False,15.0,False
5700,True,0.0,False,27.0,False
5701,False,3.0,False,22.0,False
5702,True,1.0,True,2.0,False
5703,False,1.0,False,32.0,False
5704,True,1.0,False,16.0,False
5705,False,3.0,False,34.0,False
5706,False,3.0,False,32.0,False
5707,False,1.0,False,28.0,False
5708,False,0.0,False,27.0,False
5709,True,1.0,False,35.0,False
5710,False,3.0,True,25.0,False
5711,True,1.0,False,24.0,False
5712,False,1.0,True,61.0,False
5713,True,3.0,True,28.0,True
5714,False,0.0,False,29.0,True
5715,True,0.0,True,41.0,False
5716,False,0.0,False,20.0,False
5717,False,3.0,False,18.0,False
5718,True,1.0,False,28.0,False
5719,True,1.0,False,18.0,False
5720,False,3.0,False,33.0,False
5721,False,3.0,False,35.0,False
5722,False,0.0,False,68.0,False
5723,True,,False,19.0,False
5724,False,0.0,False,33.0,False
5725,False,0.0,False,55.0,False
5726,True,0.0,True,15.0,False
5727,False,1.0,False,23.0,False
5728,True,1.0,False,23.0,False
5729,False,3.0,False,15.0,False
5730,False,3.0,False,49.0,False
5731,True,1.0,False,33.0,False
5732,True,3.0,True,26.0,False
5733,True,0.0,True,26.0,False
5734,True,1.0,True,18.0,False
5735,True,1.0,True,17.0,False
5736,True,1.0,False,39.0,False
5737,False,1.0,False,8.0,False
5738,True,1.0,False,46.0,False
5739,True,0.0,False,32.0,False
5740,False,1.0,False,19.0,False
5741,True,3.0,True,36.0,False
5742,True,1.0,True,28.0,False
5743,False,1.0,False,39.0,False
5744,True,1.0,False,16.0,True
5745,True,1.0,True,7.0,False
5746,True,1.0,False,1.0,False
5747,True,0.0,True,30.0,False
5748,True,0.0,True,44.0,False
5749,True,0.0,True,28.0,False
5750,False,3.0,False,29.0,False
5751,True,3.0,False,41.0,False
5752,True,3.0,False,13.0,False
5753,False,3.0,False,18.0,False
5754,False,1.0,False,27.0,False
5755,True,1.0,True,26.0,False
5756,False,1.0,False,24.0,False
5757,False,1.0,False,26.0,False
5758,True,1.0,True,27.0,False
5759,False,0.0,False,58.0,True
5760,True,0.0,True,54.0,False
5761,True,1.0,False,18.0,False
5762,False,,False,13.0,False
5763,False,0.0,False,13.0,False
5764,True,0.0,True,28.0,False
5765,True,1.0,False,57.0,False
5766,True,0.0,True,32.0,False
5767,False,0.0,False,32.0,False
5768,True,0.0,True,21.0,False
5769,True,0.0,True,34.0,False
5770,True,0.0,False,33.0,False
5771,True,3.0,True,36.0,True
5772,False,3.0,False,50.0,False
5773,False,3.0,True,28.0,False
5774,False,0.0,False,56.0,False
5775,False,3.0,False,42.0,False
5776,False,3.0,True,39.0,False
5777,True,1.0,False,13.0,False
5778,True,0.0,False,28.0,True
5779,False,0.0,False,55.0,True
5780,True,1.0,False,36.0,False
5781,True,3.0,True,27.0,False
5782,True,1.0,False,37.0,False
5783,True,0.0,True,50.0,False
5784,False,0.0,False,27.0,False
5785,False,1.0,True,23.0,False
5786,False,1.0,False,16.0,False
5787,True,0.0,False,33.0,True
5788,True,3.0,True,46.0,False
5789,True,1.0,True,26.0,False
5790,False,1.0,False,24.0,False
5791,False,1.0,False,26.0,False
5792,True,1.0,False,2.0,False
5793,False,1.0,False,33.0,False
5794,True,1.0,True,32.0,False
5795,True,1.0,True,3.0,False
5796,True,1.0,True,2.0,False
5797,True,1.0,False,6.0,False
5798,True,3.0,False,27.0,False
5799,True,0.0,True,0.0,False
5800,True,0.0,True,4.0,False
5801,True,0.0,False,58.0,False
5802,True,0.0,True,22.0,False
5803,True,0.0,True,51.0,False
5804,True,0.0,True,37.0,False
5805,False,1.0,False,17.0,False
5806,False,1.0,False,21.0,False
5807,True,1.0,False,27.0,False
5808,False,0.0,True,27.0,False
5809,False,0.0,False,31.0,False
5810,True,3.0,True,43.0,False
5811,True,3.0,True,27.0,False
5812,True,1.0,True,15.0,False
5813,True,1.0,False,18.0,False
5814,True,0.0,True,33.0,False
5815,False,0.0,False,31.0,False
5816,True,0.0,True,41.0,False
5817,False,1.0,False,22.0,False
5818,False,1.0,False,40.0,True
5819,False,3.0,False,49.0,False
5820,True,1.0,True,14.0,False
5821,False,1.0,False,22.0,False
5822,False,1.0,False,22.0,False
5823,False,1.0,False,25.0,False
5824,True,1.0,True,42.0,False
5825,True,1.0,True,16.0,False
5826,True,1.0,False,12.0,False
5827,True,1.0,False,18.0,True
5828,False,1.0,False,33.0,False
5829,False,1.0,False,14.0,False
5830,True,1.0,True,36.0,False
5831,True,0.0,True,23.0,False
5832,False,1.0,False,24.0,False
5833,True,1.0,True,4.0,False
5834,False,1.0,True,27.0,False
5835,False,1.0,False,18.0,False
5836,True,1.0,True,21.0,False
5837,False,1.0,False,27.0,False
5838,True,3.0,True,34.0,False
5839,False,1.0,True,28.0,False
5840,True,0.0,True,35.0,False
5841,True,1.0,True,16.0,False
5842,False,0.0,False,36.0,False
5843,False,1.0,True,30.0,False
5844,True,1.0,True,4.0,False
5845,True,3.0,False,19.0,True
5846,True,1.0,False,3.0,False
5847,True,0.0,True,51.0,False
5848,True,0.0,True,27.0,False
5849,True,0.0,True,45.0,False
5850,True,0.0,True,18.0,False
5851,True,1.0,False,23.0,False
5852,False,1.0,False,15.0,False
5853,True,3.0,True,34.0,False
5854,True,3.0,False,47.0,True
5855,True,0.0,False,27.0,False
5856,False,0.0,False,26.0,False
5857,False,0.0,False,25.0,False
5858,False,0.0,False,34.0,True
5859,False,3.0,False,27.0,True
